,region,edad_ingreso,egreso_em,prom_lem,tipo_estudio,tipo_colegio,genero,año_ingreso,codigo_carrera,tipo_renuncia,año,semestre,nombre_carrera
1005,VII - MAULE,19,2016,6.0,Tecnico Profesional,Municipal,Masculino,2017,1446103,No desertor,2021,2,Ingenieria en Informatica
1006,VII - MAULE,22,2017,5.5,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
1007,VII - MAULE,21,2018,5.2,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
1008,VII - MAULE,22,2017,5.5,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
1009,VII - MAULE,22,2017,5.5,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
1010,VII - MAULE,22,2017,5.5,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
1011,VII - MAULE,22,2017,5.5,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
1012,VII - MAULE,21,2018,5.2,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
1013,VII - MAULE,22,2017,5.5,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
1014,X - DE LOS LAGOS,31,2008,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
1015,X - DE LOS LAGOS,31,2008,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
1016,X - DE LOS LAGOS,31,2008,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
1017,X - DE LOS LAGOS,31,2008,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
1018,VIII - BIO-BIO,19,2018,5.2,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
1019,VIII - BIO-BIO,19,2018,5.2,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
1020,VIII - BIO-BIO,19,2018,5.2,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
1021,VIII - BIO-BIO,19,2018,5.2,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
1022,VIII - BIO-BIO,21,2019,6.2,Tecnico Profesional,Municipal,Masculino,2022,1444718,No desertor,2022,1,Analista Programador Computacional
1023,VIII - BIO-BIO,21,2019,6.2,Tecnico Profesional,Municipal,Masculino,2022,1444718,No desertor,2022,2,Analista Programador Computacional
1024,VIII - BIO-BIO,19,2020,6.4,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
1025,VIII - BIO-BIO,19,2020,6.4,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
1026,VIII - BIO-BIO,18,2023,5.4,Tecnico Profesional,Municipal,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
1027,VIII - BIO-BIO,18,2023,5.4,Tecnico Profesional,Municipal,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
1028,VIII - BIO-BIO,19,2017,6.4,Tecnico Profesional,Municipal,Masculino,2018,1446202,No desertor,2021,1,Ingenieria en Conectividad y Redes
1029,VIII - BIO-BIO,19,2017,6.4,Tecnico Profesional,Municipal,Masculino,2018,1446202,No desertor,2021,2,Ingenieria en Conectividad y Redes
1030,VIII - BIO-BIO,19,2017,5.7,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2021,1,Ingenieria en Informatica
1031,VIII - BIO-BIO,21,2015,5.3,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2021,1,Ingenieria en Informatica
1032,VIII - BIO-BIO,19,2017,5.7,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2021,2,Ingenieria en Informatica
1033,VIII - BIO-BIO,21,2015,5.3,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2021,2,Ingenieria en Informatica
1034,VIII - BIO-BIO,19,2017,5.7,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2022,1,Ingenieria en Informatica
1035,VIII - BIO-BIO,19,2017,5.7,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2022,2,Ingenieria en Informatica
1036,VIII - BIO-BIO,24,2015,6.0,Tecnico Profesional,Municipal,Masculino,2022,1446114,Suspension,2022,1,Ingenieria en Informatica
1037,VIII - BIO-BIO,23,2016,5.4,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
1038,VIII - BIO-BIO,23,2016,5.4,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
1039,VIII - BIO-BIO,19,2021,6.0,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
1040,VIII - BIO-BIO,23,2016,5.4,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
1041,VIII - BIO-BIO,19,2021,6.0,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
1042,VIII - BIO-BIO,23,2016,5.4,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
1043,VIII - BIO-BIO,19,2020,6.0,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
1044,VIII - BIO-BIO,19,2020,6.0,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
1045,VIII - BIO-BIO,19,2020,6.0,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
1046,VIII - BIO-BIO,19,2021,6.2,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
1047,VIII - BIO-BIO,19,2020,6.0,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
1048,VIII - BIO-BIO,19,2021,6.2,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
1049,VIII - BIO-BIO,24,2016,5.7,Tecnico Profesional,Municipal,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
1050,VIII - BIO-BIO,24,2016,5.7,Tecnico Profesional,Municipal,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
1051,VII - MAULE,22,2014,5.6,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2021,1,Ingenieria en Informatica
1052,VII - MAULE,19,2021,5.6,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
1053,VIII - BIO-BIO,24,2013,5.1,Tecnico Profesional,Municipal,Masculino,2018,1446103,Desertor,2021,1,Ingenieria en Informatica
1054,VIII - BIO-BIO,24,2013,5.1,Tecnico Profesional,Municipal,Masculino,2018,1446103,Desertor,2021,2,Ingenieria en Informatica
1055,VIII - BIO-BIO,19,2017,5.6,Tecnico Profesional,Municipal,Masculino,2018,1446202,Desertor,2021,1,Ingenieria en Conectividad y Redes
1056,VIII - BIO-BIO,19,2017,5.6,Tecnico Profesional,Municipal,Masculino,2018,1446202,Desertor,2021,2,Ingenieria en Conectividad y Redes
1057,VIII - BIO-BIO,23,2017,5.6,Tecnico Profesional,Municipal,Masculino,2022,1444718,Desertor,2022,1,Analista Programador Computacional
1058,VIII - BIO-BIO,23,2017,5.6,Tecnico Profesional,Municipal,Masculino,2022,1444718,Desertor,2022,2,Analista Programador Computacional
1059,VIII - BIO-BIO,21,2018,6.4,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
1060,VIII - BIO-BIO,21,2018,6.4,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
1061,VIII - BIO-BIO,24,2016,5.8,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
1062,VIII - BIO-BIO,20,2018,6.1,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
1063,VIII - BIO-BIO,19,2018,6.4,Tecnico Profesional,Municipal,Masculino,2020,1444718,No desertor,2021,1,Analista Programador Computacional
1064,VIII - BIO-BIO,20,2018,6.1,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
1065,VIII - BIO-BIO,24,2016,5.8,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
1066,VIII - BIO-BIO,19,2018,6.4,Tecnico Profesional,Municipal,Masculino,2020,1444718,No desertor,2021,2,Analista Programador Computacional
1067,VIII - BIO-BIO,20,2018,6.1,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2022,1,Analista Programador Computacional
1068,VIII - BIO-BIO,24,2016,5.8,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2022,1,Analista Programador Computacional
1069,VIII - BIO-BIO,20,2018,6.1,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2022,2,Analista Programador Computacional
1070,VIII - BIO-BIO,20,2018,6.1,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2023,1,Analista Programador Computacional
1071,VIII - BIO-BIO,22,2018,5.0,Tecnico Profesional,Municipal,Masculino,2019,1446213,No desertor,2021,1,Ingenieria en Conectividad y Redes
1072,VIII - BIO-BIO,22,2018,5.0,Tecnico Profesional,Municipal,Masculino,2019,1446213,No desertor,2021,2,Ingenieria en Conectividad y Redes
1073,VIII - BIO-BIO,22,2018,5.0,Tecnico Profesional,Municipal,Masculino,2019,1446213,No desertor,2022,1,Ingenieria en Conectividad y Redes
1074,VIII - BIO-BIO,22,2018,5.0,Tecnico Profesional,Municipal,Masculino,2019,1446213,No desertor,2022,2,Ingenieria en Conectividad y Redes
1075,VIII - BIO-BIO,26,2013,4.9,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
1076,VIII - BIO-BIO,20,2018,6.0,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
1077,VIII - BIO-BIO,19,2019,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
1078,VIII - BIO-BIO,19,2018,5.3,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
1079,VIII - BIO-BIO,20,2018,6.0,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2021,2,Ingenieria en Informatica
1080,VIII - BIO-BIO,26,2013,4.9,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2021,2,Ingenieria en Informatica
1081,VIII - BIO-BIO,19,2019,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
1082,VIII - BIO-BIO,19,2018,5.3,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
1083,VIII - BIO-BIO,18,2021,5.8,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
1084,VIII - BIO-BIO,19,2018,5.3,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
1085,VIII - BIO-BIO,20,2018,5.7,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
1086,VIII - BIO-BIO,19,2019,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
1087,VIII - BIO-BIO,20,2018,6.0,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
1088,VIII - BIO-BIO,19,2018,5.3,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
1089,VIII - BIO-BIO,20,2018,5.7,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2022,2,Ingenieria en Informatica
1090,VIII - BIO-BIO,19,2019,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
1091,VIII - BIO-BIO,20,2018,6.0,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2022,2,Ingenieria en Informatica
1092,VIII - BIO-BIO,19,2019,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
1093,VIII - BIO-BIO,19,2019,5.6,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
1094,X - DE LOS LAGOS,24,2015,5.4,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
1095,XVI - DE ÑUBLE,21,2019,6.0,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
1096,XVI - DE ÑUBLE,21,2019,6.0,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
1097,VIII - BIO-BIO,19,2018,5.5,Tecnico Profesional,Municipal,Masculino,2019,1446213,No desertor,2021,1,Ingenieria en Conectividad y Redes
1098,VIII - BIO-BIO,19,2018,5.5,Tecnico Profesional,Municipal,Masculino,2019,1446213,No desertor,2021,2,Ingenieria en Conectividad y Redes
1099,VIII - BIO-BIO,19,2018,5.5,Tecnico Profesional,Municipal,Masculino,2019,1446213,No desertor,2022,1,Ingenieria en Conectividad y Redes
1100,VIII - BIO-BIO,19,2018,5.5,Tecnico Profesional,Municipal,Masculino,2019,1446213,No desertor,2022,2,Ingenieria en Conectividad y Redes
1101,VIII - BIO-BIO,20,2015,5.1,Tecnico Profesional,Municipal,Masculino,2016,1446202,No desertor,2022,1,Ingenieria en Conectividad y Redes
1102,VIII - BIO-BIO,20,2015,5.1,Tecnico Profesional,Municipal,Masculino,2016,1446202,No desertor,2022,2,Ingenieria en Conectividad y Redes
1103,VIII - BIO-BIO,22,2016,5.0,Tecnico Profesional,Municipal,Masculino,2021,1444707,No desertor,2022,2,Analista Programador Computacional
1104,VIII - BIO-BIO,19,2020,5.9,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
1105,VIII - BIO-BIO,19,2020,5.9,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
1106,VIII - BIO-BIO,19,2020,5.9,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
1107,VIII - BIO-BIO,19,2021,5.9,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
1108,VIII - BIO-BIO,21,2021,5.5,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
1109,VIII - BIO-BIO,19,2020,5.9,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
1110,VIII - BIO-BIO,19,2021,5.9,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
1111,VIII - BIO-BIO,21,2021,5.5,Tecnico Profesional,Municipal,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
1112,VIII - BIO-BIO,21,2015,4.8,Tecnico Profesional,Municipal,Masculino,2018,1446202,No desertor,2021,1,Ingenieria en Conectividad y Redes
1113,VIII - BIO-BIO,21,2015,4.8,Tecnico Profesional,Municipal,Masculino,2018,1446202,No desertor,2021,2,Ingenieria en Conectividad y Redes
1114,VIII - BIO-BIO,18,2017,5.7,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2021,1,Ingenieria en Informatica
1115,VIII - BIO-BIO,21,2014,5.0,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2021,1,Ingenieria en Informatica
1116,VIII - BIO-BIO,18,2017,5.7,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2021,2,Ingenieria en Informatica
1117,VIII - BIO-BIO,21,2014,5.0,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2021,2,Ingenieria en Informatica
1118,VIII - BIO-BIO,19,2013,5.7,Tecnico Profesional,Municipal,Masculino,2014,1446102,No desertor,2021,2,Ingenieria en Informatica
1119,VIII - BIO-BIO,18,2017,5.7,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2022,1,Ingenieria en Informatica
1120,VIII - BIO-BIO,18,2017,5.7,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2022,2,Ingenieria en Informatica
1121,VIII - BIO-BIO,18,2017,5.7,Tecnico Profesional,Municipal,Masculino,2018,1446103,No desertor,2023,1,Ingenieria en Informatica
1122,VIII - BIO-BIO,20,2017,5.7,Tecnico Profesional,Municipal,Masculino,2019,1444707,No desertor,2021,1,Analista Programador Computacional
1123,VIII - BIO-BIO,26,2014,5.0,Tecnico Profesional,Municipal,Masculino,2020,1446103,No desertor,2021,1,Ingenieria en Informatica
1124,VIII - BIO-BIO,27,2012,5.0,Tecnico Profesional,Municipal,Masculino,2020,1446103,No desertor,2021,1,Ingenieria en Informatica
1125,VIII - BIO-BIO,27,2012,5.0,Tecnico Profesional,Municipal,Masculino,2020,1446103,No desertor,2021,2,Ingenieria en Informatica
1126,VIII - BIO-BIO,26,2014,5.0,Tecnico Profesional,Municipal,Masculino,2020,1446103,No desertor,2021,2,Ingenieria en Informatica
1127,VIII - BIO-BIO,24,2015,5.4,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
1128,VIII - BIO-BIO,24,2015,5.4,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
1129,VIII - BIO-BIO,24,2015,5.4,Tecnico Profesional,Municipal,Masculino,2021,1444718,No desertor,2022,2,Analista Programador Computacional
1130,VIII - BIO-BIO,23,2019,5.2,Tecnico Profesional,Municipal,Masculino,2023,1444718,No desertor,2023,1,Analista Programador Computacional
1131,VIII - BIO-BIO,23,2019,5.2,Tecnico Profesional,Municipal,Masculino,2023,1444718,No desertor,2023,2,Analista Programador Computacional
1132,VIII - BIO-BIO,20,2019,5.7,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
1133,VIII - BIO-BIO,20,2019,5.7,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
1134,VIII - BIO-BIO,19,2021,5.7,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
1135,VIII - BIO-BIO,20,2019,5.7,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
1136,VIII - BIO-BIO,19,2021,5.7,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
1137,VIII - BIO-BIO,19,2021,5.7,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
1138,VIII - BIO-BIO,20,2019,5.7,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
1139,VIII - BIO-BIO,19,2021,5.7,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
1140,VIII - BIO-BIO,19,2021,5.7,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
1141,VIII - BIO-BIO,19,2021,5.7,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
1142,VIII - BIO-BIO,20,2019,5.7,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
1143,VIII - BIO-BIO,19,2021,5.7,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
1144,VIII - BIO-BIO,19,2021,5.7,Tecnico Profesional,Municipal,Masculino,2022,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
1145,VIII - BIO-BIO,20,2019,5.7,Tecnico Profesional,Municipal,Masculino,2021,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
1146,VIII - BIO-BIO,20,2019,5.8,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
1147,VIII - BIO-BIO,21,2018,5.0,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
1148,VIII - BIO-BIO,21,2020,6.1,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
1149,VIII - BIO-BIO,31,2010,5.2,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
1150,VIII - BIO-BIO,20,2018,5.9,Tecnico Profesional,Municipal,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
1151,VIII - BIO-BIO,20,2017,6.2,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
1152,VIII - BIO-BIO,22,2017,6.6,Tecnico Profesional,Municipal,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
1153,VIII - BIO-BIO,21,2018,5.0,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
1154,VIII - BIO-BIO,21,2020,6.1,Tecnico Profesional,Municipal,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
